target,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20
1,-0.229743297962448,-1.34447207851111,-0.139424039577334,-0.259559142269286,-0.339185451286385,-0.174900519207576,0.638409486861817,1.0732355193004,-0.17580808755185,-0.171368601450488,0.152364487960347,-0.41189559707767,-0.838344908151668,-1.07015849328185,-1.58510866618216,-1.02475737067402,-1.03064857261133,-0.411910834899432,-1.05359824476335,-0.134860327571796
1,-1.85326875743634,0.483592731778124,-1.00163761875213,-1.05132422296605,-2.47275460120452,-1.22389097713662,0.0498166853033688,-1.07449418667382,1.13997521443921,-0.433023432214146,1.08975268755397,-0.596190373990914,-2.15265006853763,-2.31110873836562,-1.03211050542461,-1.57357918918443,-1.68787184052316,-0.556113409262038,0.537138626660462,1.03722438081116
0,-0.273376188526415,-1.16383582226852,-1.17976431478596,-0.372617992899025,0.822282947732618,1.00406128803732,-0.0159822966557894,0.240197310556499,0.683702405304079,0.118611406690926,-1.04875202405851,0.706550585744459,0.0884436707315808,-0.626135316362796,0.59681543480735,0.899547292730857,0.327396948972165,1.2399882883204,-0.172899927624069,0.00633358662513243
1,0.216764061437941,0.52292329758154,0.881523651810132,0.345105524424134,0.744682709672417,0.454486535939264,-0.0764538112853957,0.617062437181263,0.898709039934816,0.597144740732444,1.85806519569566,1.11948652625412,0.928292401767979,1.05123824090373,0.186314123814076,1.00236706350212,1.17682765206177,1.43198141545468,2.1666770195959,1.27001787082314
1,-0.747202123593631,0.421772759189708,0.210134668835736,1.15247305002717,1.28432111833313,1.83924110304466,0.500023222486745,0.447916949597087,0.548600706747843,0.25570903535152,-0.111352502264659,-1.53055613038976,-1.04942343213015,-1.56284323199083,-0.759898054113763,1.11095815124483,1.23159676780023,0.191029107103081,0.470064739996565,-1.56037277778221
1,-1.29990460820751,-0.113865724722023,0.559331881371984,-0.450931789322657,-0.0681057746525612,0.855456163901156,-0.101228649740583,-0.77469767176042,-0.287824607250413,-1.10123563631132,0.159698550799163,-0.438358936569324,0.259613044270721,0.412846553776998,1.10954957717304,-0.725157939201431,-1.79663527289164,-0.715474887310383,-0.530325426051786,-0.460926745544296
1,0.282999137789671,0.830505593167537,1.77669580557734,1.80426296381505,1.07433001582533,0.824745830100397,0.932003280698209,0.612615087170072,0.183862048160604,0.44821768405593,-1.80494128620196,-0.640009514415764,0.761755129691008,-0.690811167136915,-1.26258304399644,-1.57352766899487,-1.28268573576111,-1.3190084182517,0.620421840213725,-0.571143015946004
1,-0.932213715447664,0.320226957757459,-1.72286740660208,-2.02245276220457,-1.57948189165214,-0.595580342667877,0.0119351911345111,-0.376262939126397,-1.22800876632984,-1.4294177764343,-1.44735004823302,-1.9855414275551,-0.707203668874828,-0.340209098447328,0.897395603294779,0.0454546741075907,-0.235882247110854,0.409303820040513,-1.06267484669317,0.502770720721808
0,-1.21701934345602,0.316388111474394,0.258410010986705,0.650738230933448,-0.805362821391353,-1.5015946499208,-0.843143036535943,0.262337701507887,-0.0998411822241899,-0.13238376072085,-1.14864394653461,-0.574851006186046,1.50008395876996,0.881106744963155,1.06519503640726,0.521264109313144,-0.0853181177193575,-0.348018664946562,-0.0244539966485818,-1.47115734989469
1,-0.477420604817829,1.68673375671864,1.07830730038938,1.06582609724434,0.611306640599318,0.378142161214866,1.09431836997695,1.42272273598105,-0.368884410089446,-1.27285471995636,0.0630557953346972,-1.28322427176698,-1.18069083740053,-0.151126597551602,0.146640345520875,-0.812933313997979,0.555996282516796,0.400071717679848,1.19193094223338,-0.151977983448698
1,-0.35342830547464,-0.254646146652656,1.37019840097833,1.22216512772597,1.1034277602739,0.555532503600139,0.448512804946468,-0.400763459438525,-1.05238973562212,-0.0767024165194176,-0.82424801354987,-0.211823912681158,-0.157460357337817,-0.145926152751444,1.44527977009399,1.10576230313262,0.0381735224044527,-0.280991953211301,-1.24291959731964,0.372082088758272
1,0.716352010312663,0.546145470562447,0.768875225089119,-0.622797429809909,-0.110404397121589,-0.67940943040077,-0.748529556154252,-1.09229450641264,-2.20608953821406,-0.53625362264002,-0.98819111644759,-0.213643813102917,2.41847806123833,2.10564879183486,2.08197327278832,0.922656244838984,1.37694227247662,1.1396569742702,1.35655249872872,1.78264586456381
0,2.13060118132739,1.31387954153185,0.413603406095394,0.75281911725716,1.5098308949554,0.378453889263901,-0.395095207626244,-0.64915937401968,-0.827961869800692,-0.0418896226786469,-0.402215687236017,-1.24105187874158,-1.07626323558109,-3.20474196050037,-1.9742394009383,-0.454317634427476,0.971028449214598,0.34177953928532,1.19734290369494,-0.80051509421002
1,0.241297079651896,0.124190974130919,-0.471870578946217,-0.804676848769299,0.936461153515687,-0.47772042325472,0.284326364633409,-1.68996919559606,-2.11397965536813,-1.7327072093953,-0.483233024925412,0.640565950306934,0.228371138892185,-0.262837605668589,-0.584250365212267,0.4226929919245,0.964708519249749,-0.148044199396066,-0.380446223324841,0.415843471230936
1,-0.591171724020957,-1.59742732077665,-2.94548963156452,-1.64933971464671,-1.69022101201598,-1.20829861874958,-0.580052756503771,-1.50827159196056,-0.591915302954212,-0.184919414865406,0.541892592045953,0.566751352827507,0.239634973016954,-1.11967145473185,0.650326153853891,0.273976493307914,-0.133014004912138,0.307632406167223,-0.416823431070331,-0.439555764816478
1,1.40623609959214,0.234437232922666,0.480851953001754,-1.29184283427759,-0.180182847858186,0.979337764637659,0.262968712253559,1.03425836634711,-0.272339166205622,0.586772887138889,0.523825222184578,1.61155603497717,0.332504573844393,0.353083771377107,1.21189342320485,1.21910388028884,1.56003208970016,2.39278162427443,1.04023893994209,-0.396286986328599
0,0.498756298093818,-0.563107439909246,0.212064399591372,0.843342337815109,0.428149466068375,1.07396521689372,0.952292430996292,-0.341228405448792,1.63851975153511,0.489937724323965,-0.563959496474892,-0.824511172381621,-0.0319091777309445,-0.71348005248551,0.817864122571218,-0.393706767161468,-0.034727373006169,1.45116308872683,-0.479218911253965,0.576214414455693
1,-0.975229022202002,1.51760170307394,2.29556100234458,-0.848091397313789,-1.3770134061417,-2.23461949570879,-1.0911463885405,-0.755635436461501,-0.808486006262448,0.0160141899732153,0.999469928446024,1.12910642509792,0.133474061546168,-0.0938752608401189,-1.04316634649641,0.450000313190764,-0.359962603443039,0.456721590086166,-0.318698485022526,-0.240978813833576
1,-1.51127485419219,-0.91908631673288,-0.335795361058463,-0.371728100487006,-1.1221011002294,0.65961251882837,-1.16463681993653,-0.360258972119546,0.690349231409819,0.164511578178847,-0.813270627780474,0.96249538605124,0.695692890115718,0.359204305707202,-0.59732655056538,0.24292108397934,-1.38032452855697,-0.741940898881942,0.579468461223133,1.12801975341188
1,-3.20391258935706,-1.11497962172617,0.276154392793074,0.863590759230756,0.798589413744598,-0.110208386581581,-0.129273598105806,-1.4062747086998,-2.50997393511312,-2.04118407014628,-0.913158567224216,0.150240747406103,0.0813223077993906,0.991095117085808,0.00657635930834815,0.636859874463127,0.250844977108107,1.48407760921129,0.968755385226377,0.671584492079093
0,0.0268901796936514,-0.155919540062123,-0.585350247617322,-1.29404720564508,-0.736889995630944,0.173775572535452,-0.125773558540305,-0.0469890683385603,0.990773431442904,1.62486998890838,1.03039837537792,0.561120296733856,1.14875722855497,-1.73079576899498,-0.453953273821039,1.60697722721158,0.88377234155039,0.0826184995815691,0.0111490670967553,1.90269782737141
1,-0.0715037249832823,-0.505663108485819,0.4782725241465,-0.55184073942504,-0.0458969567476954,0.467542172499867,0.993482945859962,-0.616167234870345,-0.648294342956466,-1.14253676913015,-0.947613133986557,-0.454839418542793,-1.03301355174298,-0.608234226304497,0.429278193349504,1.02344863215656,-0.858567824719736,-0.597377046829048,-0.462683492608696,-0.444575420731
0,0.403599821378188,1.22193940978733,1.34283029888695,1.18215320504744,0.789622662752505,0.521707064359429,1.48703983849435,0.914511757101557,1.97372513907801,2.42687926831225,2.33317273089411,0.254063099423394,1.06425542274532,-0.215438882506226,-0.346276533640036,-2.19197488600489,-1.78588334036202,-0.297954722231512,0.00824363950279017,0.438630210388387
1,-0.246887190535491,-0.400068257740307,-1.02860029722025,-1.35603776167805,-1.24812989254178,-0.223899173233983,-0.89546043081872,-0.874086505611153,-0.893814166105328,-0.178517750706078,-0.880164587273195,-0.680724561623976,-0.141182789785045,-0.702025881252153,-1.2246790155445,-0.601113525189463,-1.04093280441167,-0.440979296479989,-0.851355754909617,1.2682455851008
0,1.2055615509891,-0.253599416086031,-0.205661463776852,0.336942875712252,-0.101233596599252,1.7099468438859,-0.534157227619271,0.573429480145524,1.43683067365791,2.11781356156805,1.26681541148198,0.858771176902733,-0.0327938878836552,-0.168110380269265,-0.35764340269221,0.162802055292101,0.0740238325735701,-0.688206891283252,-1.32194060731482,0.815539211922184
1,-0.442797032610408,0.0454779775309147,-0.25872648504148,0.114044925446745,-0.00449958313452135,0.355655057092031,1.15151727228922,-1.03973168333922,-1.55657380400021,-1.52813969518804,-0.870255300222198,0.592097157247517,-0.272583225903864,-0.0311848070404633,1.18452786534435,-0.808544222481338,-0.03709831013516,0.103147352994406,-0.590897130979352,0.745462601253486
0,0.779142993011396,1.05619087310867,0.330352459391996,1.21611463850113,1.13512169871661,1.82239791987856,0.392646524032597,0.892582788483195,0.980335550617804,-0.20659095285864,-0.13901406352986,-0.996251843233524,-0.429720131480036,-0.586992697280406,-0.605167074431064,-0.584450733806152,-0.549872330446142,-0.57237383887033,0.422740880187811,0.237398668380725
1,-0.443951728783679,0.361747122223873,-0.832835184106735,-0.340916055787825,0.426122368417946,-0.019800651394009,1.10107035763466,0.201067184022391,0.424338015038126,0.752222162108519,-0.134322016240642,0.334064430652588,0.857187470545806,0.780597189484163,-0.456718222907365,-0.334210217557296,-0.366100878188479,-0.796153989795566,0.146157516316824,0.0120707358386896
0,0.632664947722987,0.256903408822784,-0.667420093192823,0.652304952311786,0.827140183813716,0.669538934122364,-0.925746163056086,-0.637956707659072,0.436632901311228,2.1819165968762,1.1693380053531,0.502790028878066,0.443450396671964,0.442223102135134,1.22289898560234,0.380853996956841,0.835673267928769,1.36709458000358,0.460924050789681,-1.13078225980337
1,0.203580510384131,0.0222661812254088,-0.595406380883517,-1.44852238599341,-0.90576561125643,-0.00148237165834465,-0.803630405560157,0.406681822154676,1.51821673417368,-1.59473346453894,-1.25717867760823,0.0415116424123266,-0.189382834492864,-1.85613947467972,0.537915333034143,1.69535245059643,0.473101767276251,-0.148531567081117,0.789944534288877,1.2387286806766
1,-0.173999219579763,0.23285024021162,-0.140930003068348,0.24627592447901,-0.602756650576211,-0.646806156346212,-0.734972976610675,-0.938319330356496,-2.41781290532437,-2.02471090978261,-0.627678913836695,1.06025265177822,0.140026216286714,1.41915726584321,1.86170058490567,2.00523111307193,1.784552716131,1.21441122944928,-0.0948406683201173,-1.22412579984833
1,-0.767483020276903,-1.82658409616489,-0.393586078291505,0.328127502428072,-0.582166781862068,-1.03863380457401,0.323593258948652,-0.19555469519412,-1.72279940612191,-1.63059715976787,-0.327366065851465,0.583138772389762,0.550824251685473,1.76489348975722,-0.23654022897735,0.154402076376502,0.212925221284756,1.23440252544359,0.390545351074062,0.998828945005082
1,0.370284455982781,0.454944486797281,-0.852489606348965,0.179602047178524,1.38742351307733,0.303208695339086,0.360293804930526,1.69260711887888,1.21538554369224,-0.730517784563312,-0.1457460117299,1.51934813219963,0.269264126510464,-0.142489781926363,-0.0852169311084146,-1.57998984797645,-0.715990157621462,-0.764233482191546,-1.18757881335091,-0.69032816508649
1,1.37828718569607,0.505946591559663,-0.125356217652997,-1.29833394860966,-0.769155142089797,-1.55360845823543,-1.4278223127773,0.622562861980372,-0.166789625150693,-0.34210761604471,1.02249394520948,0.967119669015759,0.462501970639233,0.743878350896948,-0.277447346521,-0.212958328508766,0.415392991932146,0.610597133663386,0.406738762668741,-0.830934457523879
1,0.891547726629106,0.59615349699355,1.32706399699376,0.202982603211234,0.131080144112947,-0.149463834867385,0.589738285852935,-0.0587441429931255,1.22948386524061,0.442246118135529,0.279639711572493,0.287697397023627,1.35218494461905,1.1209226081183,-0.253000610407466,0.832714525141227,-0.0150502807844381,1.86223283883034,0.91465089497909,0.271854969975194
1,-0.0623464207312155,-0.720272902377158,-1.02480511995006,-0.378674030245748,-0.598313191099997,-0.955052338641208,0.218317102092011,0.355213116383225,1.47734926860893,2.26433053606798,2.7462551394672,2.00523357136576,2.5700380352178,1.05369462024595,1.54630361819266,-0.27269781635733,-0.779652557136012,0.192426727678938,0.181773524327887,-1.20762077835036
0,0.942898007473851,0.00911634968258043,-0.0241235872362208,0.130334938419164,0.161904076860764,1.2180301634601,0.396555023157713,1.08326422444395,2.73598862150429,3.16410328582921,1.145724456793,1.15143916416343,1.23362530040278,2.48506089037327,1.99871713289742,2.24133521856383,1.28381610284317,-0.401952194710405,-0.0378716545082213,-1.12393539118537
0,-0.196666090938731,1.28977246980128,0.0301676305045882,-1.0205366339246,-0.393354249167751,-1.21367776675108,0.0169750327349654,-1.23251471130984,-0.0769501543026233,-0.146868727259311,0.258062617531275,-0.0305396889450064,-0.14555992588482,1.09006175965968,0.116481338786782,1.73143198201521,1.47253417014878,0.675126714787854,1.82524585610424,0.185630001185391
1,1.88324091389075,1.8494168612808,1.50804040291987,2.05403963857906,0.165978393765767,0.436244124368688,2.18503193736347,1.80859978979809,0.0162280262436565,0.200245357956335,-0.612953560103851,0.590586897016143,-0.0899821977927942,-0.177645074142204,0.819636011742189,1.03634232128039,-0.590197574286844,0.0122826027064301,0.416522971015894,0.446701532906719
0,1.26821877824263,1.78064706736687,1.88653174914984,2.03309538860814,0.576429825520793,0.553229082948164,-1.45274529607344,0.49349847504343,0.647611286476402,-0.436027663966748,0.243690445912933,-1.30848463821993,-0.140774894916888,1.2974298892652,1.85217141493158,0.183469966475933,0.513684024404574,-0.15375953824972,-0.387504856347636,-1.17545397932249
1,0.565557196748249,0.941281276666673,0.205669668984248,0.742281600520338,2.17683802436941,0.578049964652977,0.385380479937701,-0.550968733544258,-0.839139247001197,-0.612100669679235,0.269345964234028,0.685058792189632,1.58887453382597,1.74293060838776,0.157172132776583,0.418208312446988,1.38144182901522,-0.743866027853495,-0.515054621371808,-1.48940942258907
0,-2.49974078261148,-1.35744149729203,-2.69049711098418,-0.88807351424822,-0.351764182637784,2.04367185670432,1.28841288642565,0.758076090992219,2.42640749595408,0.68934750375743,-1.10986061984736,-1.44201526687069,-0.689580212414059,-0.374271953746119,1.01729279699561,2.1431611556207,0.610865005114948,0.869024152132249,2.13014435860099,-0.989400088497584
0,0.2174881967926,0.401133426395093,0.943996858147069,0.202810690477301,0.545308973293573,0.687414042381112,0.583720927704851,0.159783635445688,0.128996168783146,0.0715155047630592,-0.495033035179966,-0.176256590123867,0.596689240671047,-1.14490839036209,-0.523594169837854,-0.128309384917337,0.0847537710610604,0.0619154750891433,-0.125734159798069,-2.19657704768069
0,-1.20849130488684,-1.05665871291625,-2.04298196396084,-1.40506838701167,-1.1778504148209,-1.56825942791879,0.224160605773082,-0.551029812269893,1.53985715306645,0.518688374375345,-3.11877554005073,-0.665510997478788,-1.03102471943102,-1.83667430180643,-0.0178346848792727,-0.351666819635978,0.0908301283087657,0.30071345063893,0.897387447134455,-0.630939582425495
1,-0.320510524241762,-0.0444922014967022,-0.704520789826682,-0.214241521366408,-0.200052143372797,0.332996235004805,-0.794003690960647,-0.871069828302027,0.127520148379487,1.99794427550043,-0.835913012350112,-0.682116491598775,0.789159117751476,0.775233919343873,0.445553904900611,1.83044304146058,-0.0855449833715749,0.717664585662923,0.992247966546404,1.81803127495443
1,-0.210903768443323,-0.196423415021957,0.333665017719546,1.00636937357979,-0.369842155803735,0.300091564574989,0.120329156565912,-0.73766806696759,2.18689484560705,-0.0727302018984388,-0.124504572294043,-0.797829364412851,-0.568872920926752,0.541538335288184,0.698169359918967,-0.147029935359659,-0.102332992227888,1.0342608827248,-0.804454050249174,0.0508006531290353
0,0.101997026653291,-0.20704986238472,0.050945304351382,-0.708969748115142,-1.20214834887819,0.792344425126099,-0.252302233811479,-1.65173615677468,-0.657272300715745,0.933379848938711,2.15776934357423,0.82773961321162,-0.164169466297395,0.498154567770878,-1.04650398707659,-1.50987641394185,1.26646110416544,0.224024492760761,0.771241582726654,1.9878562722443
1,-0.201198458249548,0.00929843066772531,-0.0234040390509502,0.842159772443686,-0.73732448001288,-0.523309844769299,-0.11091524943825,0.339062105840742,-0.201682435324558,0.056481730047065,0.33037278845599,0.925291280204177,1.02489443482729,-0.101812076726215,-0.0494409863638334,-0.312988358697957,0.282631948673451,1.44952090771211,1.14075568229173,2.40819861161632
1,0.890550617303348,1.21779720545264,1.26295155641015,0.84196759420403,-0.680838074900532,-1.99558669694642,-1.43404546997103,-0.577863148099609,-0.231974695808257,0.789775005036065,1.06445496890029,2.1957145998595,0.419529261667717,-0.282586693478704,0.302256538166388,0.1448260803166,-0.750911409150471,0.123430694704317,0.729420281188207,-0.845375954869258
0,0.58691012832957,0.398649754741349,-0.0230348674271798,0.128589671340834,-0.313384082530946,2.25463796795646,0.539276832925644,0.514462439962103,2.30960946032627,2.14529174510696,2.33576082875892,1.47298473850579,-0.139913980057062,-0.602074784150761,-0.874800135357105,-0.077364138540792,0.413588908184692,0.240134355500627,1.92355923541512,1.97614333607399
0,0.570181100950706,1.00347529460342,0.00142310670842375,-0.7181510414822,0.004175109498028,1.34018048258682,1.11257028561883,0.626175883719235,2.48491457507906,3.24524761908419,2.09446880241161,1.24209607805077,-1.19531758994246,-0.146138683482627,-2.17599514317019,-2.27287487285506,-0.446913998232445,0.266490479681348,2.6560380804736,1.49837122229899
1,1.86681306677394,-0.0112353957388144,-0.322733623382682,0.0531639655356428,0.366885054167421,-0.953503088146141,1.04278223780823,1.36635890877676,1.56828580571609,1.99681152443842,1.28135399144833,-0.713320592325367,0.586794517783324,-0.480698543774139,0.502628385625866,1.46098916081535,1.9949975778978,1.08023107552638,-0.138913082100232,1.08128601565626
0,-0.747837300936644,-0.30238548950663,0.464244976962527,0.0940461252573979,-0.411240025332821,0.162576645527139,0.0720715825032726,-0.782083094214098,-1.81352425737127,-0.26923840363751,0.248189608581148,-0.249800327818395,-0.298304667865992,-0.0363505636814475,0.722917818116112,-0.0960043934612346,0.878663892512459,0.226281371547009,1.28404941370371,0.511101481557175
0,0.933648920590669,0.511177281186196,-1.12834724847568,-0.307494519527582,-0.772762726277733,0.238649421889558,1.12632680585533,1.94482974954488,1.55949363384396,1.16745479314739,0.42714047350267,2.31411746785032,1.78012778436838,1.47388129381727,0.0933425747669756,-0.122924919488238,0.925620638054976,1.68374310303412,-0.277563128171482,1.70896794506693
1,0.331019434464986,0.497407725645577,0.107886830479177,-0.428819345699354,-0.935770553386686,-0.902031169286642,-1.98828880622508,-1.12033334287756,-1.22358059269461,-0.70369616355214,-1.30966463536601,-1.60343801315485,-0.685227280552949,0.390425044318882,0.210277713198968,-0.410054185204976,-0.909468656687165,0.29366454733083,-1.33709811182367,-3.00673129387997
1,-0.792594809141691,-1.43196113238881,-1.45217122094595,-1.71578709202896,-1.25597805687645,-0.572451431063157,-1.58956187704722,-0.437995990330521,0.738303803927216,-0.683799673187658,0.296014272959945,1.00546129934023,0.957471984923855,1.10192899996468,0.573990768892587,-0.230133514334911,1.35848961269745,0.295241674525458,2.33341704320345,0.188316102601651
1,-0.149802401507897,0.8001447669815,0.164511963527108,0.950418587816478,-1.51777836351701,-1.47903654959345,0.276863769530155,1.34199628735793,0.665336267445439,0.122624395335843,0.613526739348098,-0.483060130472615,-0.12137868379671,0.278943852842998,-0.346255451446784,-0.00600238848219884,-1.23197415754982,0.10324516686837,0.385310952097368,0.637868457753716
1,0.998222986621272,1.68137140266775,0.872188575643483,-0.752055081692281,-0.487576517897316,-0.385503741513611,-0.619225616025003,0.20643306609005,0.239527117071265,-0.377165028819345,-0.00578122616855739,0.268801233370541,0.336620609650108,0.505239776888342,1.44085630087736,0.831704509918264,0.644051291335475,1.58397393656662,0.433621633066229,-0.479159239802388
1,-0.222333349520946,-0.928631476028123,-0.0140310289036871,-0.192096095122999,0.689455243066738,-0.096191548751564,-0.416031025061895,-0.520255505082105,-0.544301317172881,1.14216130566496,2.45373168211975,2.26353778313264,2.63338697619593,0.855291012690286,1.35188734027683,1.53691954984644,1.16506194837757,1.58614767158137,0.806505732447436,-0.186555165070707
1,0.645555521729448,-2.16048202295693,-0.697964726764706,0.289391522382099,-0.25562910081428,-0.504686149221565,-1.224196912743,-0.768355888362152,-0.63746027376747,-0.00342025422707842,-0.495858182951387,1.65974071088777,-0.423560437587214,0.617479824924673,-0.0270767571294187,-0.135662335613371,-0.678871779039777,-0.518505849224724,0.865243415053278,-0.847623222535925
1,0.544072185886508,1.41539406565743,1.70014891705375,1.61169085783492,1.39018910007155,1.18268861884427,0.841923910217639,0.958043840986792,-0.0883365780001504,-0.527289237583456,-0.111698154537756,0.637557850704052,-0.516872857654764,0.363692222030146,-0.427130135617836,-1.80856404547657,-0.571278371489542,-0.687040969012403,-0.184872991955678,0.275549537119205
0,0.565572281302657,-0.49796543632589,-0.697697580169787,0.556770050939153,-0.475546178038061,-0.00445852078498996,2.34089965167242,1.95246311759107,2.32638987445155,0.847901103946169,-0.574938417763529,-1.46839966097316,-1.06675841526166,0.694934407062796,0.0298215496152206,-0.738596309230575,-0.465861110066968,-0.194101991127219,-0.135537813039592,0.428191897867401
0,-0.554364538855451,-2.01539292680385,-1.45446568112435,-1.94773347311521,0.11953958404484,-1.41884664650471,-0.0166303510081354,-0.114969079201341,-0.249735009815951,0.557694240505224,1.51978683536613,1.25252392949587,1.34474890863359,-1.14383352973192,0.111965528382562,-0.592226541447581,-1.59065930461892,-1.22997979450334,-0.761836843692178,-1.5628692859577
0,1.74844680374313,1.06716949939589,0.326914670336908,-0.127754515572161,0.334545078741119,-1.18783987497643,-0.854149732350603,0.634811409018015,1.92119652205403,3.32670418906976,0.603993954882448,0.38053746724941,1.46909806703165,0.498094644817607,-0.353059314622639,0.167028052864191,0.300179024625995,-0.0380925796093459,-0.674558019279773,-0.812730709308453
1,1.1945618268566,-0.34754056362308,-2.4572111835395,-0.608678752499058,-0.309901799694824,-1.84756515056673,-1.28250487462276,-0.334057593298688,-0.778925932486543,0.277420010832169,0.777025511157029,-1.32550583553486,-1.70994175690289,-0.487246344227919,0.0752795295035582,-0.165326711309053,-0.678009807894233,-0.153711746984609,-1.51265798865656,-1.6604926152244
0,0.980609284369862,0.270498791481053,-0.173314207678174,1.30643426899221,0.135412565650056,-0.177723764962659,0.31809039309019,-0.0783637770912628,1.45645212703804,-0.535527833845619,-0.859227793331173,-0.748040199355483,1.90866372521701,1.08060770213735,0.51069854191918,1.44222886464107,0.228025349970426,-1.3467287658099,-0.0831325751966409,-0.991545808588101
0,0.317058405229672,0.483578401385438,0.470444917199122,0.967851705494453,0.617775690002047,-0.557305664532892,-1.37349523546077,-1.03193615072283,1.04052154946668,-0.102172527142155,-0.927277035441962,0.269997960740215,1.06682127472432,1.61939273390836,0.291897236480686,0.764978990830119,0.0264164054360008,0.0998505222954266,-0.789911427111765,-1.02919016587249
0,-0.422554595336986,1.55966904130501,-0.336891977555236,1.16196576970139,1.47796233756338,0.553312089587867,1.44592857715895,-0.166877607346128,1.84367915728685,1.7377730960226,-0.133833387636214,0.116034659593458,1.00004678272288,-0.683399046667134,-0.358070419008053,-1.38859600313699,-1.1169545333466,0.889744272948689,-0.634328830588971,-0.00055771393071976
1,-1.14011021556619,-2.09112413179666,-1.61074087232631,-0.741031376288734,-1.28928214541856,-1.10264013796301,-0.494673329940915,-1.20747507150867,-0.953455274172179,-0.0375973100625937,0.808284842395931,-0.386889195016516,-0.499133801888507,-0.012763333571424,0.689349582400176,1.36413255093478,0.933967151995011,0.932722671680015,0.178883135634404,-0.42436992464394
1,0.0977805578062259,1.40773641750043,2.0190490010539,0.760722131983107,2.50368710411483,0.861794191073725,0.354349473070945,0.0198774909715148,1.11044814485837,1.06932309272795,2.06493329078504,1.06556509863338,0.291571147312267,0.563861177929171,0.535520743649231,1.22437359052245,1.26961653150685,-0.92213299419497,0.430546882396086,1.78613775195443
